File Name,Mobile phase,Gradient,Instrument,Optimalization,Sample,RT (min),Spermine,Spermidine,Putrescine
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.367,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.371,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.375,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.378,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.382,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.386,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.39,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.393,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.397,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.401,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.405,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.408,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.412,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.416,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.419,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.423,13,48,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.427,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.431,58,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.434,52,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.438,89,143,221
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.442,0,164,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.446,18,0,17
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.449,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.453,0,63,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.457,34,40,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.461,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.464,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.468,38,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.472,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.476,0,19,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.479,0,31,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.483,18,36,15
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.487,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.49,20,15,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.494,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.498,0,24,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.502,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.505,14,0,15
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.509,34,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.513,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.517,0,13,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.52,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.524,0,11,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.528,34,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.532,17,31,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.535,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.539,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.543,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.547,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.55,24,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.554,0,25,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.558,0,88,15
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.561,18,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.565,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.569,29,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.573,37,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.576,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.58,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.584,22,22,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.588,34,0,14
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.591,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.595,13,34,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.599,29,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.603,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.606,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.61,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.614,0,0,20
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.618,39,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.621,27,15,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.625,0,38,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.629,39,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.632,31,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.636,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.64,0,0,27
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.644,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.647,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.651,0,37,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.655,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.659,14,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.662,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.666,0,41,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.67,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.674,19,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.677,0,42,17
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.681,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.685,51,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.689,46,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.692,14,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.696,73,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.7,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.703,0,23,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.707,0,37,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.711,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.715,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.718,23,0,18
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.722,19,15,25
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.726,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.73,28,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.733,0,31,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.737,0,30,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.741,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.745,0,63,23
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.748,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.752,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.756,27,13,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.76,21,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.763,27,15,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.767,16,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.771,40,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.775,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.778,0,13,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.782,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.786,33,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.789,33,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.793,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.797,0,44,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.801,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.804,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.808,34,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.812,0,17,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.816,0,21,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.819,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.823,0,14,15
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.827,0,62,52
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.842,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.846,0,70,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.849,0,49,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.853,13,71,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.857,0,62,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.861,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.864,0,135,16
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.868,0,36,23
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.872,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.875,0,0,25
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.879,13,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.883,0,72,29
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.887,28,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.89,0,34,82
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.894,0,99,52
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.898,0,15,91
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.902,0,0,41
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.905,0,44,33
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.909,0,13,119
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.913,0,48,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.917,0,0,26
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.92,77,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.924,0,0,16
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.928,33,0,41
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.932,0,133,97
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.935,22,38,73
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.939,19,55,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.943,36,89,27
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.946,0,17,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.95,0,79,30
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.954,0,38,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.958,0,14,26
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.961,0,0,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.965,46,149,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.969,0,61,16
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.973,13,76,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.976,0,46,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.98,0,125,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.984,0,242,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.988,0,71,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.991,0,0,24
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.995,84,47,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,0.999,88,67,13
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.003,38,78,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.006,27,11,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.01,0,168,52
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.014,22,55,74
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.017,0,72,91
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.021,0,111,119
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.025,19,48,232
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.029,0,72,253
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.032,0,204,330
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.036,49,0,444
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.04,0,106,430
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.044,0,0,334
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.047,76,0,468
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.051,0,159,199
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.055,0,56,141
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.059,0,131,181
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.062,0,98,154
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.066,17,111,32
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.07,13,139,44
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.074,0,156,112
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.077,0,115,106
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.081,0,26,31
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.085,0,240,75
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.088,16,0,17
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.092,14,194,22
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.096,0,239,15
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.1,15,118,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.103,0,229,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.107,0,130,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.111,50,294,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.115,0,97,26
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.118,0,102,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.122,0,182,16
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.126,0,91,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.13,44,305,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.133,0,249,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.137,0,219,25
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.141,0,291,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.145,0,255,16
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.148,31,152,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.152,34,52,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.156,29,271,27
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.159,27,409,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.163,0,264,14
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.167,0,125,19
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.171,0,223,26
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.174,0,300,18
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.178,19,176,49
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.182,35,207,22
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.186,0,215,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.189,0,357,14
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.193,35,349,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.197,15,253,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.201,30,305,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.204,0,407,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.208,0,474,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.212,50,334,32
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.216,21,423,32
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.219,0,339,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.223,0,397,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.227,0,379,20
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.231,56,590,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.234,0,347,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.238,0,519,17
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.242,0,428,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.246,21,484,25
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.249,47,456,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.253,0,759,39
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.257,71,508,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.261,0,634,13
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.264,35,529,25
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.268,0,380,15
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.272,0,645,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.276,69,1137,14
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.279,0,527,17
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.283,45,542,78
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.287,131,552,15
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.29,78,789,73
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.294,99,805,112
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.298,71,875,42
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.302,95,1061,20
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.305,170,1106,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.309,53,989,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.313,71,956,40
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.317,72,777,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.32,0,1197,53
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.324,0,1328,32
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.328,118,1179,29
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.332,128,1407,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.335,22,1113,42
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.339,42,1419,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.343,9,2259,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.347,52,7691,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.35,36,21184,15
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.354,160,43134,13
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.358,26,68794,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.361,126,103677,52
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.365,0,139300,18
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.38,30,173097,96
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.384,128,141877,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.388,39,120903,0
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.391,49,96456,22
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.395,0,75185,20
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.399,24,56119,49
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.403,0,44436,37
20240916_PA_Test_PA_010,MP4,Grad2,G2,Gradient,PA mix 10 然,1.406,82,33764,0
